iter	MultiClass
249	0.01441927591
250	0.01435503858
251	0.01432584236
252	0.01423342111
253	0.01416304791
254	0.01409271517
255	0.01400775347
256	0.01395370711
257	0.01388617305
258	0.01375060849
259	0.01366549726
260	0.01358818838
261	0.01349097251
262	0.01346395175
263	0.01345314056
264	0.01339799176
265	0.01335115194
266	0.01329257289
267	0.01324398549
268	0.01314459081
269	0.0130996736
270	0.01299442747
271	0.01292006771
272	0.01285044575
273	0.01280251993
274	0.01275573512
275	0.01269025785
276	0.01263471436
277	0.0125644064
278	0.01255580815
279	0.01250630928
280	0.01243978128
281	0.01238152973
282	0.01226373762
283	0.01221788689
284	0.01217713646
285	0.01213167165
286	0.01210088764
287	0.01205076078
288	0.01202947507
289	0.01198731717
290	0.01192478081
291	0.01186989874
292	0.01184866336
293	0.01179034473
294	0.01176294143
295	0.01171741601
296	0.01166939107
297	0.01163209873
298	0.01157289522
299	0.01152804135
300	0.01147592234
301	0.0114553839
302	0.01141302165
303	0.01137519801
304	0.01132438702
305	0.01125493591
306	0.0111739948
307	0.01114378867
308	0.01109651116
309	0.0110525267
310	0.01101453862
311	0.01098678691
312	0.01095783334
313	0.01093617334
314	0.01088092372
315	0.01083418591
316	0.01076791295
317	0.01071446168
318	0.01066629146
319	0.01063921736
320	0.01061385893
321	0.01057621451
322	0.0105362942
323	0.01049394549
324	0.01046226306
325	0.01042788163
326	0.01038335979
327	0.01034826742
328	0.01029835045
329	0.01026656698
330	0.01023278553
331	0.01019991258
332	0.0101524403
333	0.0101146357
334	0.01008071119
335	0.01004427927
336	0.01000752028
337	0.009984662156
338	0.009953660946
339	0.009900153597
340	0.009887555319
341	0.009830288993
342	0.009791675981
343	0.009754003611
344	0.009714520157
345	0.009661632107
346	0.009632131962
347	0.009588794183
348	0.009566190248
349	0.009541712414
350	0.009511222232
351	0.009483664447
352	0.009467762572
353	0.00942382204
354	0.009376281053
355	0.009345337518
356	0.009290785418
357	0.009270604035
358	0.009245762894
359	0.009212392988
360	0.009191809032
361	0.009169750838
362	0.009157065683
363	0.009110091023
364	0.009082996859
365	0.00906844055
366	0.009014756893
367	0.008994659339
368	0.008980864541
369	0.008941467795
370	0.008914755435
371	0.008896799634
372	0.008869384723
373	0.008848368779
374	0.008818411705
375	0.008786193236
376	0.008753710816
377	0.008737894218
378	0.008720385484
379	0.008693949756
380	0.008665201862
381	0.008642969773
382	0.008620762785
383	0.008592954626
384	0.008577733706
385	0.00855905969
386	0.0085223429
387	0.008499265265
388	0.008467309409
389	0.008444977122
390	0.00841091564
391	0.008382883845
392	0.008364358386
393	0.008332894243
394	0.008279218081
395	0.008261136252
396	0.008245427338
397	0.008210401277
398	0.008178892832
399	0.008158006028
400	0.008132374953
401	0.008089295516
402	0.008056917596
403	0.00805359423
404	0.00805010937
405	0.008045595556
406	0.008022970824
407	0.008009399323
408	0.007992148783
409	0.0079671593
410	0.007927845652
411	0.00790955242
412	0.007906101329
413	0.00788574274
414	0.007869019967
415	0.007839331534
416	0.007810977882
417	0.007779848093
418	0.007762542667
419	0.007734117656
420	0.007707752822
421	0.007688415813
422	0.007674683619
423	0.007646360177
424	0.007628711989
425	0.007599761966
426	0.007581450693
427	0.007559362313
428	0.007530307498
429	0.007502511334
430	0.007484426409
431	0.00746775512
432	0.007443628171
433	0.007424339876
434	0.007406876799
435	0.007383049392
436	0.007355564793
437	0.007340901
438	0.007325134225
439	0.00731221716
440	0.007282380306
441	0.007270164652
442	0.007256172576
443	0.007237270304
444	0.007221569568
445	0.00720062489
446	0.007183406789
447	0.007163562079
448	0.007145388604
449	0.007120580926
450	0.007098082811
451	0.007075970789
452	0.007058057004
453	0.007051090188
454	0.007026476594
455	0.007005383583
456	0.006990040045
457	0.006965669705
458	0.006927982325
459	0.006910955997
460	0.006893868366
461	0.006877295047
462	0.006855630691
463	0.006838987232
464	0.006818012409
465	0.006800907563
466	0.006785041354
467	0.0067671721
468	0.006759759475
469	0.006742278055
470	0.006724593578
471	0.006708461487
472	0.006698387888
473	0.006680126917
474	0.006669539887
475	0.00666093439
476	0.006649596857
477	0.006634753166
478	0.006624310778
479	0.006613197662
480	0.006598291159
481	0.006583676784
482	0.00656303041
483	0.006541581944
484	0.006519078327
485	0.006516645496
486	0.006507425966
487	0.006484160386
488	0.006467217356
489	0.006448526335
490	0.006433960601
491	0.006423683161
492	0.006399907847
493	0.006391086878
494	0.006374634725
495	0.006364800332
496	0.006350661114
497	0.00633990682
498	0.006329068464
499	0.006316454597
500	0.006300734778
501	0.006285458896
502	0.006264582372
503	0.006258546852
504	0.006235465073
505	0.006216271863
506	0.006205285669
507	0.006194860142
508	0.006174961367
509	0.006169926837
510	0.006148834744
511	0.006137248856
512	0.006123439509
513	0.006113642057
514	0.006104859564
515	0.006091263694
516	0.006075961976
517	0.00606332815
518	0.006046131068
519	0.006031051142
520	0.006009326062
521	0.005992083503
522	0.005980909482
523	0.005962774163
524	0.005946288841
525	0.005933513772
526	0.005922227961
527	0.005900489652
528	0.005878573631
529	0.005853179943
530	0.005840949821
531	0.00582877836
532	0.005813819416
533	0.005804517069
534	0.005794713682
535	0.005783071068
536	0.005766154529
537	0.005757692309
538	0.005754758381
539	0.005735278044
540	0.005723913134
541	0.005702337186
542	0.005690164159
543	0.005676649785
544	0.005657992497
545	0.00564930554
546	0.005630444206
547	0.005616042642
548	0.005608595628
549	0.00559992255
550	0.005583050275
551	0.005574591688
552	0.005563983607
553	0.005552755142
554	0.005536840806
555	0.005525649237
556	0.005515534622
557	0.005504426694
558	0.005495472811
559	0.005482151536
560	0.005472465902
561	0.005461506809
562	0.005449444411
563	0.00544711536
564	0.005441865075
565	0.005428728689
566	0.005421770607
567	0.005416866411
568	0.005400793964
569	0.005388576795
570	0.005375723812
571	0.005366339526
572	0.005354068617
573	0.005335075355
574	0.005326327928
575	0.005323497744
576	0.005314213006
577	0.005303573419
578	0.005294292397
579	0.005280191188
580	0.005273272312
581	0.005262105004
582	0.005251052921
583	0.005239536622
584	0.005226587533
585	0.005215065974
586	0.005203104609
587	0.005191295345
588	0.005187050117
589	0.005182537089
590	0.005174370343
591	0.005168678643
592	0.005160128052
593	0.005151408549
594	0.005147950124
595	0.005137319289
596	0.005131983352
597	0.005129323117
598	0.005119178237
599	0.005117772547
600	0.005110534647
601	0.005098341667
602	0.00509156819
603	0.005086982847
604	0.005082381805
605	0.005067943377
606	0.005065901139
607	0.005056725508
608	0.005043645594
609	0.005034253074
610	0.005030438983
611	0.005016704051
612	0.005006803755
613	0.004990591249
614	0.004980335364
615	0.004975878106
616	0.004963293157
617	0.004958238057
618	0.004950210564
619	0.004941443452
620	0.004925396619
621	0.004915803329
622	0.004905900529
623	0.004899360668
624	0.004889989956
625	0.004884385378
626	0.004874000394
627	0.004867020145
628	0.004852917628
629	0.004842688966
630	0.004839332168
631	0.004829398073
632	0.004818796474
633	0.004805472437
634	0.004790747102
635	0.004784662868
636	0.004777129476
637	0.004770046
638	0.004755415652
639	0.004744579475
640	0.004733228486
641	0.004723254616
642	0.00471722377
643	0.004707732915
644	0.004700422677
645	0.004691272451
646	0.004685534466
647	0.004679623326
648	0.004670577764
649	0.004662451926
650	0.004654472334
651	0.00464770679
652	0.004642644375
653	0.004633121083
654	0.004627855797
655	0.004626025808
656	0.004618376666
657	0.004613950304
658	0.004606488136
659	0.004600716469
660	0.004586354406
661	0.004579038291
662	0.004572497203
663	0.004567292993
664	0.004562003549
665	0.004546107543
666	0.004535792236
667	0.004530336918
668	0.004522756558
669	0.004515664124
670	0.004510064986
671	0.004496397237
672	0.004490646744
673	0.004483377042
674	0.004474904957
675	0.004469837132
676	0.004463900706
677	0.00445038119
678	0.004441700829
679	0.004429693484
680	0.004422342346
681	0.004412711118
682	0.004408281964
683	0.004400200262
684	0.004393273795
685	0.004383656596
686	0.00437772008
687	0.004367928919
688	0.004359708998
689	0.004347774415
690	0.00434635745
691	0.004345181082
692	0.004333396868
693	0.004324564777
694	0.004317789646
695	0.004306199113
696	0.004303031024
697	0.004295117428
698	0.004285609785
699	0.004278164272
700	0.00427323862
701	0.004268211009
702	0.00426193574
703	0.004255289081
704	0.004248879566
705	0.004237448398
706	0.004229265063
707	0.004223048864
708	0.00421645144
709	0.004211216332
710	0.004208704755
711	0.004202424727
712	0.004199137712
713	0.004198193233
714	0.004191558408
715	0.004186538714
716	0.004172553282
717	0.004169774307
718	0.004163661827
719	0.004157702707
720	0.004151640729
721	0.004147158125
722	0.004146212174
723	0.004140328632
724	0.004138602799
725	0.004132983347
726	0.004131247314
727	0.00412717898
728	0.004119913575
729	0.004114536157
730	0.004107491418
731	0.004106633088
732	0.004099223921
733	0.004093633426
734	0.004091078605
735	0.004088687311
736	0.004085466103
737	0.004075811267
738	0.004065898461
739	0.00406253768
740	0.004055991401
741	0.004051366927
742	0.004046636407
743	0.004042988875
744	0.004035041138
745	0.004031184618
746	0.004028898586
747	0.004021126355
748	0.00401072852
749	0.004003920727
750	0.003997123875
751	0.00398894076
752	0.003978496164
753	0.003974697237
754	0.003964419539
755	0.00395928479
756	0.003947586472
757	0.003941661896
758	0.003933843518
759	0.003929653398
760	0.003915118728
761	0.003905859689
762	0.00390196428
763	0.003899309656
764	0.003890225293
765	0.003886103922
766	0.00388313648
767	0.00387843292
768	0.003875340599
769	0.003871484701
770	0.003865818895
771	0.003856421466
772	0.003850653432
773	0.00384789646
774	0.003843044148
775	0.00384193233
776	0.003838161885
777	0.003829098968
778	0.003823484426
779	0.003819887713
780	0.003812393475
781	0.003805681864
782	0.003802283268
783	0.00379367299
784	0.003789512826
785	0.003782036185
786	0.003775374889
787	0.003772414079
788	0.003768349638
789	0.003763498056
790	0.003759166858
791	0.003752092091
792	0.003749303413
793	0.003744224684
794	0.003739663049
795	0.003737111788
796	0.003731596292
797	0.003727149838
798	0.003722645206
799	0.00371659327
800	0.003713267149
801	0.003710861115
802	0.003705165655
803	0.003697500326
804	0.003694003527
805	0.003690474794
806	0.003685639703
807	0.003680126373
808	0.003673901742
809	0.003669884109
810	0.00366726847
811	0.003664888629
812	0.003659693925
813	0.003652878952
814	0.003645986969
815	0.003642870326
816	0.003635306138
817	0.003632458556
818	0.003625629712
819	0.003622524796
820	0.003616644055
821	0.003610766469
822	0.003608180723
823	0.003603355886
824	0.003598984375
825	0.003593814713
826	0.003590780198
827	0.0035853957
828	0.003580266575
829	0.003577520087
830	0.003571944933
831	0.003568914585
832	0.003565272088
833	0.003558031818
834	0.003552416401
835	0.003545989157
836	0.003542370068
837	0.003533778351
838	0.003528639988
839	0.003524400017
840	0.003521076099
841	0.003516964943
842	0.003511606298
843	0.003505293309
844	0.003502530479
845	0.003497999544
846	0.003493866512
847	0.003489509574
848	0.003484206496
849	0.003479510161
850	0.003476192098
851	0.003473048943
852	0.003469261699
853	0.003463188542
854	0.003459927002
855	0.003455110541
856	0.003450246065
857	0.0034476493
858	0.003443585768
859	0.003437741936
860	0.003432616931
861	0.003428243856
862	0.00342337692
863	0.003414853929
864	0.003408758744
865	0.00340532919
866	0.003401655298
867	0.003397419206
868	0.003392928296
869	0.003388414187
870	0.003381864742
871	0.003378647243
872	0.003374258622
873	0.003367795456
874	0.003362734432
875	0.003358013951
876	0.003353169341
877	0.003348171236
878	0.003342740678
879	0.003338784306
880	0.003337958764
881	0.003331364591
882	0.003327212414
883	0.003326078287
884	0.00331902146
885	0.003314816247
886	0.003311746071
887	0.003307216996
888	0.00330287348
889	0.003301235076
890	0.003298418612
891	0.003295123937
892	0.003292152216
893	0.003286780901
894	0.003283520303
895	0.003279568479
896	0.003274218504
897	0.00327375555
898	0.003269033812
899	0.003265628048
900	0.003261485067
901	0.003254511958
902	0.003250641178
903	0.003244714477
904	0.003236078121
905	0.003233524012
906	0.003231259638
907	0.003227817561
908	0.00322316343
909	0.003218121846
910	0.003213968403
911	0.00320931694
912	0.00320645941
913	0.003201935991
914	0.003199758732
915	0.003194699232
916	0.003190334786
917	0.00318952064
918	0.003184225615
919	0.003179410921
920	0.00317605353
921	0.003171990192
922	0.0031695744
923	0.003167634035
924	0.00316483196
925	0.003161598389
926	0.003160799959
927	0.003157949433
928	0.003154262076
929	0.003151223066
930	0.003148206493
931	0.003141912442
932	0.003133247842
933	0.003129331231
934	0.003124240488
935	0.00311941285
936	0.003115356672
937	0.003113390441
938	0.003110936706
939	0.003109427057
940	0.003106077075
941	0.003099412315
942	0.003095180799
943	0.003091892457
944	0.0030886338
945	0.003086829578
946	0.003083405681
947	0.003080848648
948	0.003077618735
949	0.003075411383
950	0.003071639639
951	0.003068651912
952	0.003064431241
953	0.003060147912
954	0.003056415422
955	0.003053792905
956	0.003053250003
957	0.003049123564
958	0.003047407966
959	0.003046414702
960	0.003042814703
961	0.003040301657
962	0.003036831272
963	0.003031238072
964	0.003027378323
965	0.003024076331
966	0.003017256697
967	0.003009855783
968	0.003005051442
969	0.003000761193
970	0.002999041585
971	0.002995571705
972	0.002991857632
973	0.00298955675
974	0.002984795283
975	0.002982805811
976	0.002979381915
977	0.002976286627
978	0.002974106267
979	0.00296843754
980	0.002966388651
981	0.00296369292
982	0.002960694409
983	0.002957310345
984	0.002953924018
985	0.002950994456
986	0.002947078325
987	0.002943954008
988	0.002942931448
989	0.002939244337
990	0.002934555321
991	0.002929184857
992	0.002926701997
993	0.002923891177
994	0.002920796758
995	0.00291923694
996	0.002916789387
997	0.002913971677
998	0.002910412421
999	0.002907961046
